"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","lifespan","avg_order_value","avg_monthly_spend"
224,AW00011223,Hailey Patterson,68,"50 and above",Regular,"2014-01-06",140,27,1293,65,26,12,47.888888888888,107.750000000000
225,AW00011224,Tiffany Li,68,"50 and above",VIP,"2013-12-03",141,3,6685,5,5,28,2228.333333333333,238.750000000000
226,AW00011225,Madison Lee,63,"50 and above",New,"2013-09-06",144,2,73,5,5,3,36.500000000000,24.333333333333
227,AW00011226,Sydney Ross,63,"50 and above",New,"2013-03-31",150,2,37,2,2,1,18.500000000000,37.000000000000
228,AW00011227,Marshall Chavez,63,"50 and above",VIP,"2013-02-10",151,2,5910,5,5,18,2955.000000000000,328.333333333333
229,AW00011228,Ashley Jones,69,"50 and above",New,"2014-01-17",140,2,77,4,4,3,38.500000000000,25.666666666666
230,AW00011229,Adrian Stewart,68,"50 and above",New,"2014-01-25",140,2,81,5,5,6,40.500000000000,13.500000000000
231,AW00011230,Amber Turner,69,"50 and above",New,"2013-12-09",141,2,54,5,5,5,27.000000000000,10.800000000000
232,AW00011231,Dennis Zhang,62,"50 and above",New,"2013-11-12",142,2,64,4,4,9,32.000000000000,7.111111111111
233,AW00011232,Hailey Bryant,67,"50 and above",New,"2013-11-13",142,2,39,3,2,2,19.500000000000,19.500000000000
234,AW00011233,Todd Li,62,"50 and above",New,"2013-06-08",147,2,179,7,7,4,89.500000000000,44.750000000000
235,AW00011234,Anna Griffin,67,"50 and above",New,"2013-09-19",144,2,76,4,4,7,38.000000000000,10.857142857142
236,AW00011235,Angel Stewart,68,"50 and above",New,"2014-01-05",140,2,138,6,5,6,69.000000000000,23.000000000000
237,AW00011236,Jeremy Butler,68,"50 and above",New,"2014-01-06",140,2,114,5,5,3,57.000000000000,38.000000000000
238,AW00011237,Clarence Anand,61,"50 and above",VIP,"2013-11-25",142,4,10566,6,6,26,2641.500000000000,406.384615384615
239,AW00011238,Mayra Prasad,61,"50 and above",VIP,"2013-04-30",149,4,7543,9,9,27,1885.750000000000,279.370370370370
240,AW00011239,Latoya Goel,56,"50 and above",VIP,"2013-05-28",148,4,7511,11,11,28,1877.750000000000,268.250000000000
241,AW00011240,Anne Hernandez,61,"50 and above",VIP,"2013-05-13",148,4,7586,13,10,27,1896.500000000000,280.962962962962
242,AW00011241,Lisa Cai,51,"50 and above",VIP,"2013-10-29",143,7,11468,25,20,13,1638.285714285714,882.153846153846
243,AW00011242,Larry Munoz,62,"50 and above",VIP,"2013-12-04",141,7,11067,12,12,15,1581.000000000000,737.800000000000
244,AW00011243,Robin Alvarez,62,"50 and above",VIP,"2013-06-09",147,4,7164,12,10,28,1791.000000000000,255.857142857142
245,AW00011244,Alexis Coleman,57,"50 and above",VIP,"2013-07-19",146,4,7175,12,11,29,1793.750000000000,247.413793103448
246,AW00011245,Ricky Vazquez,63,"50 and above",VIP,"2013-12-11",141,4,10580,9,9,27,2645.000000000000,391.851851851851
247,AW00011246,Latasha Rubio,63,"50 and above",VIP,"2013-12-20",141,4,10575,7,7,26,2643.750000000000,406.730769230769
248,AW00011247,Claudia Zhou,64,"50 and above",VIP,"2013-08-17",145,4,7131,12,11,30,1782.750000000000,237.700000000000
249,AW00011248,Tristan Alexander,59,"50 and above",New,"2013-07-14",146,1,38,3,3,0,38.000000000000,38.000000000000
250,AW00011249,Cindy Patel,59,"50 and above",VIP,"2013-09-15",144,4,9890,11,11,23,2472.500000000000,430.000000000000
251,AW00011250,Shannon Liu,59,"50 and above",VIP,"2013-08-06",145,4,7115,11,10,29,1778.750000000000,245.344827586206
252,AW00011251,Xavier Long,87,"50 and above",New,"2013-10-18",143,1,2319,4,4,0,2319.000000000000,2319.000000000000
253,AW00011252,Nicholas Thompson,88,"50 and above",VIP,"2013-12-18",141,3,6685,7,7,28,2228.333333333333,238.750000000000
254,AW00011253,Jos+® Hernandez,76,"50 and above",New,"2013-12-03",141,16,695,30,16,9,43.437500000000,77.222222222222
255,AW00011254,Johnathan Vance,87,"50 and above",New,"2013-12-14",141,2,204,9,9,1,102.000000000000,204.000000000000
256,AW00011255,Colin Lin,87,"50 and above",New,"2013-03-31",150,2,114,5,5,1,57.000000000000,114.000000000000
257,AW00011256,Katelyn Hernandez,86,"50 and above",New,"2013-10-16",143,2,81,5,5,6,40.500000000000,13.500000000000
258,AW00011257,Jacqueline Powell,125,"50 and above",VIP,"2013-12-14",141,3,6676,6,6,28,2225.333333333333,238.428571428571
259,AW00011258,Xavier Hill,87,"50 and above",New,"2013-07-15",146,2,49,4,4,2,24.500000000000,24.500000000000
260,AW00011259,Victoria Stewart,55,"50 and above",VIP,"2013-12-20",141,3,6770,5,5,27,2256.666666666666,250.740740740740
261,AW00011260,Katelyn Kelly,49,"40-49",New,"2013-06-23",147,2,81,5,5,4,40.500000000000,20.250000000000
262,AW00011261,Stephanie Collins,55,"50 and above",VIP,"2013-12-23",141,3,6650,4,4,27,2216.666666666666,246.296296296296
263,AW00011262,Jennifer Simmons,50,"50 and above",New,"2014-01-22",140,27,1124,63,26,11,41.629629629629,102.181818181818
264,AW00011263,Trinity Richardson,55,"50 and above",VIP,"2013-12-10",141,3,6753,9,9,28,2251.000000000000,241.178571428571
265,AW00011264,Eduardo Martin,56,"50 and above",New,"2013-11-30",142,2,3182,8,8,10,1591.000000000000,318.200000000000
266,AW00011265,Elizabeth Jones,55,"50 and above",New,"2013-01-03",152,1,2352,3,3,0,2352.000000000000,2352.000000000000
267,AW00011266,Taylor Howard,56,"50 and above",VIP,"2013-01-20",152,2,5922,5,5,16,2961.000000000000,370.125000000000
268,AW00011267,David Diaz,50,"50 and above",VIP,"2013-01-07",152,2,5943,5,5,16,2971.500000000000,371.437500000000
269,AW00011268,Katelyn Carter,56,"50 and above",New,"2013-11-16",142,2,98,5,5,6,49.000000000000,16.333333333333
270,AW00011269,Ryan Foster,50,"50 and above",New,"2013-09-10",144,2,42,3,3,1,21.000000000000,42.000000000000
271,AW00011270,Robert Lee,50,"50 and above",VIP,"2013-01-07",152,2,5984,5,5,16,2992.000000000000,374.000000000000
272,AW00011271,Danielle Reed,56,"50 and above",VIP,"2013-01-22",152,2,5973,5,5,16,2986.500000000000,373.312500000000
273,AW00011272,Lauren Martinez,63,"50 and above",VIP,"2013-01-13",152,2,5975,4,4,16,2987.500000000000,373.437500000000
274,AW00011273,Nathan Lal,63,"50 and above",New,"2013-05-23",148,2,273,8,8,0,136.500000000000,273.000000000000
275,AW00011274,Kyle Foster,86,"50 and above",VIP,"2013-02-24",151,2,5888,4,4,18,2944.000000000000,327.111111111111
276,AW00011275,Jenny Rai,86,"50 and above",VIP,"2013-01-12",152,2,5955,4,4,17,2977.500000000000,350.294117647058
277,AW00011276,Nancy Chapman,51,"50 and above",Regular,"2014-01-22",140,27,987,57,22,12,36.555555555555,82.250000000000
278,AW00011277,Charles Jackson,57,"50 and above",New,"2014-01-16",140,27,1434,65,26,11,53.111111111111,130.363636363636
279,AW00011278,Jonathan Phillips,56,"50 and above",VIP,"2013-01-03",152,2,5908,3,3,16,2954.000000000000,369.250000000000
280,AW00011279,Amanda Cook,51,"50 and above",New,"2013-06-22",147,2,44,4,3,3,22.000000000000,14.666666666666
281,AW00011280,Robert Collins,56,"50 and above",New,"2013-08-08",145,2,77,4,4,1,38.500000000000,77.000000000000
282,AW00011281,Megan Barnes,51,"50 and above",VIP,"2013-01-11",152,2,5921,5,5,16,2960.500000000000,370.062500000000
283,AW00011282,Christian Thomas,58,"50 and above",VIP,"2013-01-02",152,2,5999,6,6,17,2999.500000000000,352.882352941176
284,AW00011283,Arturo Lal,57,"50 and above",New,"2013-08-28",145,2,44,4,3,3,22.000000000000,14.666666666666
285,AW00011284,Theresa Serrano,58,"50 and above",New,"2013-05-02",148,2,55,5,3,3,27.500000000000,18.333333333333
286,AW00011285,Jeremy Anderson,52,"50 and above",New,"2013-10-26",143,2,128,5,5,3,64.000000000000,42.666666666666
287,AW00011286,Hunter Griffin,58,"50 and above",VIP,"2013-01-20",152,2,5954,5,5,16,2977.000000000000,372.125000000000
288,AW00011287,Henry Garcia,59,"50 and above",Regular,"2014-01-28",140,27,1165,62,23,12,43.148148148148,97.083333333333
289,AW00011288,Cindy Sanchez,47,"40-49",New,"2013-08-21",145,2,77,4,4,5,38.500000000000,15.400000000000
290,AW00011289,Maria Carter,53,"50 and above",VIP,"2013-01-16",152,2,5905,5,5,16,2952.500000000000,369.062500000000
291,AW00011290,Katelyn Sanchez,53,"50 and above",VIP,"2013-01-27",152,2,5933,3,3,16,2966.500000000000,370.812500000000
292,AW00011291,Jenna Wright,53,"50 and above",VIP,"2013-01-19",152,2,5873,2,2,16,2936.500000000000,367.062500000000
293,AW00011292,Seth Phillips,58,"50 and above",VIP,"2012-12-31",153,2,5910,5,5,15,2955.000000000000,394.000000000000
294,AW00011293,Luke Long,65,"50 and above",New,"2013-03-15",150,2,85,5,5,1,42.500000000000,85.000000000000
295,AW00011294,Dalton Clark,64,"50 and above",New,"2014-01-03",140,2,42,3,3,4,21.000000000000,10.500000000000
296,AW00011295,Taylor Lewis,66,"50 and above",VIP,"2013-01-09",152,2,6058,5,5,16,3029.000000000000,378.625000000000
297,AW00011296,Haley Richardson,84,"50 and above",VIP,"2013-01-29",152,2,5897,4,4,16,2948.500000000000,368.562500000000
298,AW00011297,Noah Coleman,85,"50 and above",VIP,"2013-02-20",151,2,5948,5,5,17,2974.000000000000,349.882352941176
299,AW00011298,Jon Luo,85,"50 and above",VIP,"2013-02-21",151,2,5922,5,5,17,2961.000000000000,348.352941176470
300,AW00011299,Orlando Vazquez,84,"50 and above",VIP,"2013-02-24",151,2,6015,4,4,17,3007.500000000000,353.823529411764
301,AW00011300,Fernando Barnes,60,"50 and above",New,"2013-12-31",141,27,1499,67,28,11,55.518518518518,136.272727272727
302,AW00011301,Cameron Rodriguez,60,"50 and above",New,"2013-10-11",143,2,131,5,5,4,65.500000000000,32.750000000000
303,AW00011302,Spencer Russell,54,"50 and above",VIP,"2013-02-02",151,2,5938,5,5,17,2969.000000000000,349.294117647058
304,AW00011303,Julia Coleman,59,"50 and above",VIP,"2013-02-23",151,2,5875,3,3,17,2937.500000000000,345.588235294117
305,AW00011304,Julia Garcia,54,"50 and above",New,"2013-04-22",149,2,122,5,5,1,61.000000000000,122.000000000000
306,AW00011305,Sean Evans,60,"50 and above",New,"2013-08-04",145,2,77,4,4,5,38.500000000000,15.400000000000
307,AW00011306,Micah Zhou,60,"50 and above",New,"2013-09-07",144,2,42,3,3,3,21.000000000000,14.000000000000
308,AW00011307,Hunter Rodriguez,60,"50 and above",VIP,"2013-02-08",151,2,5964,5,5,17,2982.000000000000,350.823529411764
309,AW00011308,Ian Gonzales,66,"50 and above",New,"2014-01-15",140,2,94,4,4,4,47.000000000000,23.500000000000
310,AW00011309,Victoria Lewis,66,"50 and above",New,"2014-01-05",140,2,42,3,3,6,21.000000000000,7.000000000000
311,AW00011310,Erin Sanders,61,"50 and above",New,"2013-12-24",141,2,77,4,4,4,38.500000000000,19.250000000000
312,AW00011311,Gabrielle Lopez,66,"50 and above",New,"2013-09-13",144,2,77,4,4,5,38.500000000000,15.400000000000
313,AW00011312,Sara Richardson,67,"50 and above",New,"2013-06-02",147,2,42,3,3,1,21.000000000000,42.000000000000
314,AW00011313,Trevor Jenkins,67,"50 and above",New,"2013-11-26",142,2,44,4,3,6,22.000000000000,7.333333333333
315,AW00011314,Mya Flores,55,"50 and above",New,"2013-12-03",141,2,47,4,3,10,23.500000000000,4.700000000000
316,AW00011315,Hailey Ward,66,"50 and above",New,"2013-12-17",141,2,42,3,3,7,21.000000000000,6.000000000000
317,AW00011316,Luke Allen,66,"50 and above",New,"2013-01-12",152,1,2350,2,2,0,2350.000000000000,2350.000000000000
318,AW00011317,Victoria Russell,62,"50 and above",VIP,"2013-02-18",151,2,5873,2,2,17,2936.500000000000,345.470588235294
319,AW00011318,Jessica Wilson,67,"50 and above",New,"2013-11-08",142,2,44,4,3,1,22.000000000000,44.000000000000
320,AW00011319,Jade Bailey,77,"50 and above",VIP,"2013-02-24",151,2,5930,4,4,17,2965.000000000000,348.823529411764
321,AW00011320,Morgan Hill,83,"50 and above",New,"2013-08-19",145,2,72,5,5,2,36.000000000000,36.000000000000
322,AW00011321,Terrance Raman,81,"50 and above",New,"2013-05-28",148,2,37,2,2,3,18.500000000000,12.333333333333
323,AW00011322,Sydney Garcia,82,"50 and above",New,"2013-05-21",148,2,44,4,3,2,22.000000000000,22.000000000000
324,AW00011323,Jose Patterson,82,"50 and above",VIP,"2013-01-30",152,2,6074,6,6,16,3037.000000000000,379.625000000000
325,AW00011324,Zachary Anderson,81,"50 and above",VIP,"2013-02-05",151,2,5945,4,4,17,2972.500000000000,349.705882352941
326,AW00011325,Elijah Ross,81,"50 and above",VIP,"2013-01-31",152,2,6044,7,7,16,3022.000000000000,377.750000000000
327,AW00011326,Rafael Xie,81,"50 and above",VIP,"2013-02-20",151,2,5948,5,5,17,2974.000000000000,349.882352941176
328,AW00011327,Jaime Moreno,80,"50 and above",VIP,"2013-02-01",151,2,5915,5,5,17,2957.500000000000,347.941176470588
329,AW00011328,Julian Griffin,80,"50 and above",New,"2013-04-07",149,2,4718,4,4,3,2359.000000000000,1572.666666666666
330,AW00011329,Andy Alvarez,79,"50 and above",VIP,"2013-02-10",151,2,5898,2,2,17,2949.000000000000,346.941176470588
331,AW00011330,Ryan Thompson,80,"50 and above",New,"2014-01-22",140,27,1134,57,24,11,42.000000000000,103.090909090909
332,AW00011331,Samantha Jenkins,51,"50 and above",New,"2014-01-24",140,27,1327,58,24,11,49.148148148148,120.636363636363
333,AW00011332,Deanna Ramos,57,"50 and above",VIP,"2013-01-06",152,2,5755,3,3,15,2877.500000000000,383.666666666666
334,AW00011333,Emily Miller,57,"50 and above",VIP,"2013-07-14",146,3,8163,6,6,28,2721.000000000000,291.535714285714
335,AW00011334,Nicole Brown,59,"50 and above",VIP,"2013-07-27",146,3,8154,6,6,28,2718.000000000000,291.214285714285
336,AW00011335,Carla Raman,48,"40-49",VIP,"2013-01-04",152,2,5744,4,4,15,2872.000000000000,382.933333333333
337,AW00011336,Shaun Raji,52,"50 and above",New,"2013-01-05",152,2,4441,5,5,4,2220.500000000000,1110.250000000000
338,AW00011337,Jerome Romero,58,"50 and above",VIP,"2013-07-19",146,3,8162,8,7,28,2720.666666666666,291.500000000000
339,AW00011338,Frank Navarro,53,"50 and above",VIP,"2012-12-30",153,2,5745,5,5,14,2872.500000000000,410.357142857142
340,AW00011339,Dennis She,58,"50 and above",New,"2013-01-25",152,2,4379,3,3,3,2189.500000000000,1459.666666666666
341,AW00011340,Melody Munoz,78,"50 and above",New,"2013-01-02",152,2,4413,5,5,3,2206.500000000000,1471.000000000000
342,AW00011341,Randy Zeng,83,"50 and above",VIP,"2013-07-19",146,3,8192,8,8,27,2730.666666666666,303.407407407407
343,AW00011342,Marshall Wang,52,"50 and above",New,"2013-07-12",146,1,49,3,3,0,49.000000000000,49.000000000000
344,AW00011343,Arthur Carlson,50,"50 and above",VIP,"2013-07-24",146,3,8222,9,9,27,2740.666666666666,304.518518518518
345,AW00011344,Jessie Jimenez,62,"50 and above",VIP,"2013-07-23",146,3,8119,7,7,26,2706.333333333333,312.269230769230
346,AW00011345,Robin Ramos,63,"50 and above",New,"2012-12-31",153,2,4404,3,3,2,2202.000000000000,2202.000000000000
347,AW00011346,Deanna Gutierrez,59,"50 and above",New,"2013-02-11",151,2,4503,7,7,4,2251.500000000000,1125.750000000000
348,AW00011347,Roy Navarro,53,"50 and above",New,"2013-03-16",150,1,14,2,2,0,14.000000000000,14.000000000000
349,AW00011348,Shawn Rai,64,"50 and above",New,"2013-03-31",150,1,68,3,3,0,68.000000000000,68.000000000000
350,AW00011349,Mindy Luo,60,"50 and above",New,"2014-01-13",140,1,68,3,3,0,68.000000000000,68.000000000000
351,AW00011350,Cara Zhou,83,"50 and above",New,"2013-02-05",151,1,38,3,3,0,38.000000000000,38.000000000000
352,AW00011351,Anne Ramos,75,"50 and above",VIP,"2013-08-28",145,3,8068,5,5,26,2689.333333333333,310.307692307692
353,AW00011352,Raymond Rodriguez,80,"50 and above",New,"2013-05-01",148,1,14,2,2,0,14.000000000000,14.000000000000
354,AW00011353,Carrie Ortega,79,"50 and above",VIP,"2013-08-08",145,3,8078,6,6,26,2692.666666666666,310.692307692307
355,AW00011354,Deanna Suarez,78,"50 and above",New,"2013-12-03",141,1,23,3,3,0,23.000000000000,23.000000000000
356,AW00011355,Roberto Gutierrez,77,"50 and above",New,"2013-09-26",144,1,14,2,2,0,14.000000000000,14.000000000000
357,AW00011356,Terrence Carson,40,"40-49",VIP,"2013-10-31",143,3,5069,8,8,29,1689.666666666666,174.793103448275
358,AW00011357,Ramon Ye,41,"40-49",Regular,"2013-10-29",143,3,4943,5,5,28,1647.666666666666,176.535714285714
359,AW00011358,Cynthia Malhotra,41,"40-49",VIP,"2013-11-14",142,3,5034,8,8,29,1678.000000000000,173.586206896551
360,AW00011359,Jarrod Prasad,41,"40-49",Regular,"2013-12-04",141,3,4959,8,8,30,1653.000000000000,165.300000000000
361,AW00011360,Tyrone Serrano,41,"40-49",VIP,"2013-12-22",141,3,5025,6,6,30,1675.000000000000,167.500000000000
362,AW00011361,Cindy Ramos,43,"40-49",New,"2013-11-24",142,2,115,4,4,1,57.500000000000,115.000000000000
363,AW00011362,Damien Shan,42,"40-49",New,"2013-09-24",144,2,77,3,3,6,38.500000000000,12.833333333333
364,AW00011363,Julian Ross,42,"40-49",VIP,"2013-12-18",141,3,5035,5,5,30,1678.333333333333,167.833333333333
365,AW00011364,Jennifer Collins,40,"40-49",Regular,"2013-12-26",141,3,4921,4,4,30,1640.333333333333,164.033333333333
366,AW00011365,Brittney Sun,41,"40-49",VIP,"2013-12-22",141,3,5024,7,7,31,1674.666666666666,162.064516129032
367,AW00011366,Virginia Patel,40,"40-49",New,"2013-08-15",145,2,77,3,3,2,38.500000000000,38.500000000000
368,AW00011367,Calvin Nara,41,"40-49",New,"2013-11-25",142,2,86,4,4,4,43.000000000000,21.500000000000
369,AW00011368,Edward Miller,41,"40-49",VIP,"2013-12-01",141,3,5105,11,11,30,1701.666666666666,170.166666666666
370,AW00011369,Ashlee Tang,41,"40-49",New,"2013-12-27",141,2,119,4,4,5,59.500000000000,23.800000000000
371,AW00011370,Alicia Xu,42,"40-49",New,"2013-10-01",143,2,80,3,3,3,40.000000000000,26.666666666666
372,AW00011371,Lacey Jai,42,"40-49",New,"2013-12-28",141,2,75,2,2,1,37.500000000000,75.000000000000
373,AW00011372,Wendy Romero,42,"40-49",Regular,"2013-12-14",141,3,4965,5,5,30,1655.000000000000,165.500000000000
374,AW00011373,Carly Luo,71,"50 and above",New,"2013-08-27",145,1,38,3,3,0,38.000000000000,38.000000000000
375,AW00011374,Jimmy Ortega,77,"50 and above",New,"2013-04-15",149,1,69,3,3,0,69.000000000000,69.000000000000
376,AW00011375,Francisco Martinez,77,"50 and above",New,"2013-10-17",143,1,14,2,2,0,14.000000000000,14.000000000000
377,AW00011376,Lance Vazquez,77,"50 and above",New,"2013-10-15",143,1,78,2,2,0,78.000000000000,78.000000000000
378,AW00011377,David Robinett,59,"50 and above",New,"2013-02-28",151,1,84,3,3,0,84.000000000000,84.000000000000
379,AW00011378,Shannon Liang,60,"50 and above",New,"2013-02-14",151,2,4436,4,4,4,2218.000000000000,1109.000000000000
380,AW00011379,Gary Vazquez,49,"40-49",New,"2013-02-26",151,2,4426,4,4,4,2213.000000000000,1106.500000000000
381,AW00011380,Mitchell Kumar,61,"50 and above",VIP,"2013-02-03",151,2,5838,6,6,16,2919.000000000000,364.875000000000
382,AW00011381,Meredith Raman,55,"50 and above",VIP,"2013-08-18",145,3,8161,5,5,26,2720.333333333333,313.884615384615
383,AW00011382,Edward Patterson,51,"50 and above",New,"2013-02-16",151,2,4344,2,2,3,2172.000000000000,1448.000000000000
384,AW00011383,Marie Gill,59,"50 and above",New,"2014-01-01",140,1,49,3,3,0,49.000000000000,49.000000000000
385,AW00011384,Tiffany Wang,54,"50 and above",New,"2013-08-02",145,1,49,3,3,0,49.000000000000,49.000000000000
386,AW00011385,Miguel Allen,54,"50 and above",New,"2013-07-06",146,1,14,2,2,0,14.000000000000,14.000000000000
387,AW00011386,Jaclyn Cai,54,"50 and above",New,"2013-11-02",142,1,69,3,3,0,69.000000000000,69.000000000000
388,AW00011387,Megan Ramirez,61,"50 and above",VIP,"2013-04-01",149,3,6959,6,6,21,2319.666666666666,331.380952380952
389,AW00011388,Joseph Martin,60,"50 and above",VIP,"2013-04-26",149,3,6987,7,7,21,2329.000000000000,332.714285714285
390,AW00011389,Karl Shan,44,"40-49",New,"2013-11-17",142,1,69,3,3,0,69.000000000000,69.000000000000
391,AW00011390,Christine Raji,49,"40-49",New,"2013-11-07",142,1,49,3,3,0,49.000000000000,49.000000000000
392,AW00011391,Lindsay Xie,49,"40-49",New,"2013-10-26",143,1,34,2,2,0,34.000000000000,34.000000000000
393,AW00011392,Willie Zhao,44,"40-49",New,"2013-03-29",150,1,29,1,1,0,29.000000000000,29.000000000000
394,AW00011393,Kurt Pal,51,"50 and above",New,"2013-07-16",146,1,14,2,2,0,14.000000000000,14.000000000000
395,AW00011394,George McDonald,50,"50 and above",VIP,"2013-08-02",145,3,8162,7,7,25,2720.666666666666,326.480000000000
396,AW00011395,Beth Gutierrez,49,"40-49",VIP,"2013-02-20",151,2,5730,3,3,15,2865.000000000000,382.000000000000
397,AW00011396,Ian Lopez,50,"50 and above",New,"2013-10-26",143,1,29,1,1,0,29.000000000000,29.000000000000
398,AW00011397,Latoya Shan,51,"50 and above",New,"2013-07-07",146,1,38,3,3,0,38.000000000000,38.000000000000
399,AW00011398,Colin Nath,50,"50 and above",VIP,"2013-08-02",145,3,8114,4,4,25,2704.666666666666,324.560000000000
